#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 03 06 21 36 999  5.1 99.0 99.00 99.00 99.00 999 1012.4   3.3 999.0   1.4 99.0 99.00
2017 03 06 21 45 999  6.0 99.0 99.00 99.00 99.00 999 1012.3   3.3 999.0   1.6 99.0 99.00
2017 03 06 21 54 999  5.6 99.0 99.00 99.00 99.00 999 1012.6   3.0 999.0   1.3 99.0 99.00
2017 03 06 22 02 999  4.2 99.0 99.00 99.00 99.00 999 1012.5   3.0 999.0   1.3 99.0 99.00
2017 03 06 22 20 999  3.8 99.0 99.00 99.00 99.00 999 1012.8   3.5 999.0   1.5 99.0 99.00
2017 03 06 22 38 999  7.7 99.0 99.00 99.00 99.00 999 1013.1   2.9 999.0   0.0 99.0 99.00
2017 03 06 22 56 999  6.2 99.0 99.00 99.00 99.00 999 1013.4   2.2 999.0   0.6 99.0 99.00
2017 03 06 23 05 999  5.6 99.0 99.00 99.00 99.00 999 1013.3   2.5 999.0   0.8 99.0 99.00
2017 03 06 23 13 999  7.3 99.0 99.00 99.00 99.00 999 1013.4   2.8 999.0   1.0 99.0 99.00
2017 03 06 23 22 999  8.3 99.0 99.00 99.00 99.00 999 1013.1   2.7 999.0   1.1 99.0 99.00
2017 03 06 23 31 999  8.5 99.0 99.00 99.00 99.00 999 1013.3   2.5 999.0   1.0 99.0 99.00
2017 03 06 23 40 999  7.3 99.0 99.00 99.00 99.00 999 1013.5   2.6 999.0   1.1 99.0 99.00
2017 03 06 23 58 999  8.3 99.0 99.00 99.00 99.00 999 1013.6   3.2 999.0   1.6 99.0 99.00
2017 03 07 00 07 999  7.4 99.0 99.00 99.00 99.00 999 1013.9   3.2 999.0   1.6 99.0 99.00
2017 03 07 00 16 999  7.0 99.0 99.00 99.00 99.00 999 1013.9   3.4 999.0   1.5 99.0 99.00
2017 03 07 00 24 999  7.9 99.0 99.00 99.00 99.00 999 1014.2   3.6 999.0   1.6 99.0 99.00
2017 03 07 00 33 999  6.8 99.0 99.00 99.00 99.00 999 1014.2   3.5 999.0   1.6 99.0 99.00
2017 03 07 00 42 999  7.4 99.0 99.00 99.00 99.00 999 1014.1   3.6 999.0   1.5 99.0 99.00
2017 03 07 00 51 999  7.0 99.0 99.00 99.00 99.00 999 1014.3   3.7 999.0   1.5 99.0 99.00
2017 03 07 01 09 999  6.8 99.0 99.00 99.00 99.00 999 1014.5   3.7 999.0   1.4 99.0 99.00
2017 03 07 01 18 999  6.1 99.0 99.00 99.00 99.00 999 1014.7   3.6 999.0   1.3 99.0 99.00
2017 03 07 01 27 999  6.1 99.0 99.00 99.00 99.00 999 1014.7   3.6 999.0   1.5 99.0 99.00
2017 03 07 01 35 999  6.2 99.0 99.00 99.00 99.00 999 1014.9   3.4 999.0   1.1 99.0 99.00
2017 03 07 01 44 999  5.2 99.0 99.00 99.00 99.00 999 1015.0   3.5 999.0   1.2 99.0 99.00
2017 03 07 01 53 999  4.7 99.0 99.00 99.00 99.00 999 1015.1   3.5 999.0   1.2 99.0 99.00
2017 03 07 02 02 999  5.0 99.0 99.00 99.00 99.00 999 1015.5   3.3 999.0   1.2 99.0 99.00
2017 03 07 02 11 999  5.9 99.0 99.00 99.00 99.00 999 1015.3   3.0 999.0   0.6 99.0 99.00
2017 03 07 02 29 999  4.3 99.0 99.00 99.00 99.00 999 1015.5   3.0 999.0   1.0 99.0 99.00
2017 03 07 02 38 999  4.1 99.0 99.00 99.00 99.00 999 1015.5   2.9 999.0   1.1 99.0 99.00
2017 03 07 02 46 999  3.4 99.0 99.00 99.00 99.00 999 1015.7   2.8 999.0   0.9 99.0 99.00
2017 03 07 02 55 999  2.9 99.0 99.00 99.00 99.00 999 1015.8   2.9 999.0   1.1 99.0 99.00
2017 03 07 03 04 999  3.1 99.0 99.00 99.00 99.00 999 1015.9   2.9 999.0   1.2 99.0 99.00
2017 03 07 03 13 999  3.0 99.0 99.00 99.00 99.00 999 1015.9   3.0 999.0   1.2 99.0 99.00
2017 03 07 03 22 999  3.4 99.0 99.00 99.00 99.00 999 1016.0   2.9 999.0   1.1 99.0 99.00
2017 03 07 03 31 999  3.6 99.0 99.00 99.00 99.00 999 1016.0   3.0 999.0   1.1 99.0 99.00
2017 03 07 03 49 999  3.4 99.0 99.00 99.00 99.00 999 1016.2   3.1 999.0   1.3 99.0 99.00
2017 03 07 03 57 999  3.6 99.0 99.00 99.00 99.00 999 1016.2   3.4 999.0   1.6 99.0 99.00
2017 03 07 04 06 999  3.4 99.0 99.00 99.00 99.00 999 1016.2   3.6 999.0   1.9 99.0 99.00
2017 03 07 04 15 999  3.9 99.0 99.00 99.00 99.00 999 1016.2   3.3 999.0   1.6 99.0 99.00
2017 03 07 04 24 999  3.7 99.0 99.00 99.00 99.00 999 1016.3   3.3 999.0   1.8 99.0 99.00
2017 03 07 04 33 999  3.6 99.0 99.00 99.00 99.00 999 1016.4   3.3 999.0   1.8 99.0 99.00
2017 03 07 04 42 999  4.1 99.0 99.00 99.00 99.00 999 1016.4   3.0 999.0   1.5 99.0 99.00
2017 03 07 04 51 999  4.4 99.0 99.00 99.00 99.00 999 1016.5   3.0 999.0   1.5 99.0 99.00
2017 03 07 05 08 999  5.1 99.0 99.00 99.00 99.00 999 1016.6   3.3 999.0   1.5 99.0 99.00
2017 03 07 05 17 999  5.6 99.0 99.00 99.00 99.00 999 1016.7   3.3 999.0   1.3 99.0 99.00
2017 03 07 05 26 999  5.2 99.0 99.00 99.00 99.00 999 1016.7   3.3 999.0   1.4 99.0 99.00
2017 03 07 05 35 999  5.1 99.0 99.00 99.00 99.00 999 1016.9   3.2 999.0   1.3 99.0 99.00
2017 03 07 05 44 999  5.2 99.0 99.00 99.00 99.00 999 1017.0   3.0 999.0   1.3 99.0 99.00
2017 03 07 05 53 999  6.1 99.0 99.00 99.00 99.00 999 1016.9   3.0 999.0   1.3 99.0 99.00
2017 03 07 06 02 999  4.9 99.0 99.00 99.00 99.00 999 1016.9   2.9 999.0   1.3 99.0 99.00
2017 03 07 06 11 999  4.7 99.0 99.00 99.00 99.00 999 1016.9   2.9 999.0   1.2 99.0 99.00
2017 03 07 06 28 999  4.4 99.0 99.00 99.00 99.00 999 1016.7   2.8 999.0   1.3 99.0 99.00
2017 03 07 06 37 999  4.3 99.0 99.00 99.00 99.00 999 1016.9   2.7 999.0   1.2 99.0 99.00
2017 03 07 06 46 999  4.7 99.0 99.00 99.00 99.00 999 1016.7   2.9 999.0   1.6 99.0 99.00
2017 03 07 06 55 999  4.2 99.0 99.00 99.00 99.00 999 1016.9   2.8 999.0   1.5 99.0 99.00
2017 03 07 07 13 999  5.4 99.0 99.00 99.00 99.00 999 1016.8   2.8 999.0   1.5 99.0 99.00
2017 03 07 07 22 999  5.8 99.0 99.00 99.00 99.00 999 1016.9   2.9 999.0   1.6 99.0 99.00
2017 03 07 07 30 999  5.8 99.0 99.00 99.00 99.00 999 1016.9   3.1 999.0   1.7 99.0 99.00
2017 03 07 07 48 999  5.1 99.0 99.00 99.00 99.00 999 1017.0   2.9 999.0   1.6 99.0 99.00
2017 03 07 07 57 999  4.4 99.0 99.00 99.00 99.00 999 1016.9   2.8 999.0   1.5 99.0 99.00
2017 03 07 08 06 999  3.9 99.0 99.00 99.00 99.00 999 1016.9   2.8 999.0   1.4 99.0 99.00
2017 03 07 08 15 999  4.8 99.0 99.00 99.00 99.00 999 1017.0   2.9 999.0   1.7 99.0 99.00
2017 03 07 08 24 999  5.2 99.0 99.00 99.00 99.00 999 1016.9   2.9 999.0   1.6 99.0 99.00
2017 03 07 08 33 999  5.6 99.0 99.00 99.00 99.00 999 1016.8   3.0 999.0   1.7 99.0 99.00
2017 03 07 08 41 999  6.7 99.0 99.00 99.00 99.00 999 1016.9   2.9 999.0   1.6 99.0 99.00
2017 03 07 08 50 999  6.1 99.0 99.00 99.00 99.00 999 1017.0   2.6 999.0   1.4 99.0 99.00
2017 03 07 09 08 999  4.5 99.0 99.00 99.00 99.00 999 1017.1   2.5 999.0   1.5 99.0 99.00
2017 03 07 09 17 999  4.2 99.0 99.00 99.00 99.00 999 1017.1   2.6 999.0   1.5 99.0 99.00
2017 03 07 09 26 999  3.8 99.0 99.00 99.00 99.00 999 1017.1   2.7 999.0   1.6 99.0 99.00
2017 03 07 09 35 999  4.1 99.0 99.00 99.00 99.00 999 1017.2   2.6 999.0   1.6 99.0 99.00
2017 03 07 09 44 999  3.9 99.0 99.00 99.00 99.00 999 1017.1   2.8 999.0   1.7 99.0 99.00
2017 03 07 09 52 999  4.5 99.0 99.00 99.00 99.00 999 1017.1   3.0 999.0   2.0 99.0 99.00
2017 03 07 10 01 999  5.5 99.0 99.00 99.00 99.00 999 1017.0   2.9 999.0   1.9 99.0 99.00
2017 03 07 10 10 999  5.6 99.0 99.00 99.00 99.00 999 1017.0   3.1 999.0   2.0 99.0 99.00
2017 03 07 10 28 999  5.6 99.0 99.00 99.00 99.00 999 1017.0   3.0 999.0   1.9 99.0 99.00
2017 03 07 10 37 999  5.5 99.0 99.00 99.00 99.00 999 1016.9   3.2 999.0   2.0 99.0 99.00
2017 03 07 10 46 999  5.8 99.0 99.00 99.00 99.00 999 1016.9   3.5 999.0   2.3 99.0 99.00
2017 03 07 10 55 999  6.1 99.0 99.00 99.00 99.00 999 1016.9   3.4 999.0   2.2 99.0 99.00
2017 03 07 11 12 999  5.7 99.0 99.00 99.00 99.00 999 1016.9   3.3 999.0   2.0 99.0 99.00
2017 03 07 11 21 999  4.5 99.0 99.00 99.00 99.00 999 1016.9   3.3 999.0   2.0 99.0 99.00
2017 03 07 11 39 999  3.9 99.0 99.00 99.00 99.00 999 1016.9   3.1 999.0   1.9 99.0 99.00
2017 03 07 11 48 999  3.9 99.0 99.00 99.00 99.00 999 1017.0   3.2 999.0   1.9 99.0 99.00
2017 03 07 11 57 999  4.1 99.0 99.00 99.00 99.00 999 1017.1   3.3 999.0   2.0 99.0 99.00
2017 03 07 12 06 999  3.3 99.0 99.00 99.00 99.00 999 1017.2   3.3 999.0   2.0 99.0 99.00
2017 03 07 12 14 999  4.3 99.0 99.00 99.00 99.00 999 1017.1   3.3 999.0   2.1 99.0 99.00
2017 03 07 12 23 999  4.3 99.0 99.00 99.00 99.00 999 1017.1   3.2 999.0   2.0 99.0 99.00
2017 03 07 12 32 999  4.5 99.0 99.00 99.00 99.00 999 1017.1   3.2 999.0   2.0 99.0 99.00
2017 03 07 12 41 999  4.6 99.0 99.00 99.00 99.00 999 1017.2   3.2 999.0   2.0 99.0 99.00
2017 03 07 12 59 999  4.5 99.0 99.00 99.00 99.00 999 1017.2   3.0 999.0   1.9 99.0 99.00
2017 03 07 13 17 999  4.3 99.0 99.00 99.00 99.00 999 1017.1   2.9 999.0   1.7 99.0 99.00
2017 03 07 13 25 999  3.8 99.0 99.00 99.00 99.00 999 1017.1   2.9 999.0   1.8 99.0 99.00
2017 03 07 13 34 999  2.9 99.0 99.00 99.00 99.00 999 1016.9   3.0 999.0   1.9 99.0 99.00
2017 03 07 13 43 999  2.4 99.0 99.00 99.00 99.00 999 1016.8   3.1 999.0   2.1 99.0 99.00
2017 03 07 13 52 999  2.7 99.0 99.00 99.00 99.00 999 1016.6   3.0 999.0   2.0 99.0 99.00
2017 03 07 14 01 999  2.5 99.0 99.00 99.00 99.00 999 1016.5   3.2 999.0   2.2 99.0 99.00
2017 03 07 14 19 999  3.5 99.0 99.00 99.00 99.00 999 1016.3   3.2 999.0   2.1 99.0 99.00
2017 03 07 14 36 999  4.3 99.0 99.00 99.00 99.00 999 1016.2   3.3 999.0   2.2 99.0 99.00
2017 03 07 14 45 999  4.8 99.0 99.00 99.00 99.00 999 1016.2   3.1 999.0   2.0 99.0 99.00
2017 03 07 14 54 999  4.1 99.0 99.00 99.00 99.00 999 1016.1   3.0 999.0   1.8 99.0 99.00
2017 03 07 15 03 999  3.5 99.0 99.00 99.00 99.00 999 1016.2   3.2 999.0   1.9 99.0 99.00
2017 03 07 15 12 999  3.5 99.0 99.00 99.00 99.00 999 1016.2   3.0 999.0   1.8 99.0 99.00
2017 03 07 15 39 999  3.1 99.0 99.00 99.00 99.00 999 1016.2   2.9 999.0   1.7 99.0 99.00
2017 03 07 15 56 999  3.4 99.0 99.00 99.00 99.00 999 1015.9   2.7 999.0   1.6 99.0 99.00
2017 03 07 16 05 999  2.7 99.0 99.00 99.00 99.00 999 1015.8   2.6 999.0   1.4 99.0 99.00
2017 03 07 16 14 999  3.6 99.0 99.00 99.00 99.00 999 1015.8   2.8 999.0   1.7 99.0 99.00
2017 03 07 16 23 999  4.5 99.0 99.00 99.00 99.00 999 1015.7   2.6 999.0   1.4 99.0 99.00
2017 03 07 16 32 999  3.5 99.0 99.00 99.00 99.00 999 1015.7   2.6 999.0   1.4 99.0 99.00
2017 03 07 16 41 999  3.5 99.0 99.00 99.00 99.00 999 1015.7   2.7 999.0   1.5 99.0 99.00
2017 03 07 16 58 999  2.5 99.0 99.00 99.00 99.00 999 1015.3   3.0 999.0   1.9 99.0 99.00
2017 03 07 17 07 999  2.7 99.0 99.00 99.00 99.00 999 1015.1   3.1 999.0   1.9 99.0 99.00
2017 03 07 17 16 999  3.8 99.0 99.00 99.00 99.00 999 1015.0   3.3 999.0   2.1 99.0 99.00
2017 03 07 17 25 999  3.7 99.0 99.00 99.00 99.00 999 1014.9   3.3 999.0   2.0 99.0 99.00
2017 03 07 17 34 999  3.4 99.0 99.00 99.00 99.00 999 1014.8   3.3 999.0   1.9 99.0 99.00
2017 03 07 17 43 999  2.3 99.0 99.00 99.00 99.00 999 1014.8   3.2 999.0   1.9 99.0 99.00
2017 03 07 17 52 999  2.1 99.0 99.00 99.00 99.00 999 1014.7   3.3 999.0   2.1 99.0 99.00
2017 03 07 18 01 999  2.1 99.0 99.00 99.00 99.00 999 1014.6   3.5 999.0   2.2 99.0 99.00
2017 03 07 18 18 999  1.3 99.0 99.00 99.00 99.00 999 1014.6   3.7 999.0   2.4 99.0 99.00
2017 03 07 18 27 999  1.2 99.0 99.00 99.00 99.00 999 1014.6   3.9 999.0   2.6 99.0 99.00
2017 03 07 18 36 999  1.9 99.0 99.00 99.00 99.00 999 1014.6   3.0 999.0   1.8 99.0 99.00
2017 03 07 18 45 999  2.3 99.0 99.00 99.00 99.00 999 1014.6   3.3 999.0   2.3 99.0 99.00
2017 03 07 18 54 999  2.8 99.0 99.00 99.00 99.00 999 1014.4   3.0 999.0   2.0 99.0 99.00
2017 03 07 19 03 999  3.1 99.0 99.00 99.00 99.00 999 1014.1   3.1 999.0   2.3 99.0 99.00
2017 03 07 19 11 999  2.8 99.0 99.00 99.00 99.00 999 1014.1   3.1 999.0   2.3 99.0 99.00
2017 03 07 19 20 999  2.7 99.0 99.00 99.00 99.00 999 1013.9   3.3 999.0   2.6 99.0 99.00
2017 03 07 19 38 999  1.1 99.0 99.00 99.00 99.00 999 1013.6   3.9 999.0   3.1 99.0 99.00
2017 03 07 19 47 999  2.2 99.0 99.00 99.00 99.00 999 1013.6   4.4 999.0   3.6 99.0 99.00
2017 03 07 19 56 999  3.6 99.0 99.00 99.00 99.00 999 1013.4   4.7 999.0   3.8 99.0 99.00
2017 03 07 20 05 999  5.0 99.0 99.00 99.00 99.00 999 1013.3   4.8 999.0   3.8 99.0 99.00
2017 03 07 20 14 999  4.9 99.0 99.00 99.00 99.00 999 1013.1   4.9 999.0   3.7 99.0 99.00
2017 03 07 20 15 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0   7.5 999.0 99.0 99.00
2017 03 07 20 22 999  5.9 99.0 99.00 99.00 99.00 999 1013.0   4.8 999.0   3.4 99.0 99.00
2017 03 07 20 31 999  6.2 99.0 99.00 99.00 99.00 999 1012.9   4.8 999.0   3.4 99.0 99.00
2017 03 07 20 40 999  5.1 99.0 99.00 99.00 99.00 999 1012.8   4.7 999.0   3.3 99.0 99.00
2017 03 07 20 58 999  5.3 99.0 99.00 99.00 99.00 999 1012.3   4.8 999.0   3.3 99.0 99.00
2017 03 07 21 07 999  6.1 99.0 99.00 99.00 99.00 999 1012.1   4.9 999.0   3.2 99.0 99.00
2017 03 07 21 16 999  6.3 99.0 99.00 99.00 99.00 999 1011.9   4.9 999.0   3.1 99.0 99.00
2017 03 07 21 25 999  4.8 99.0 99.00 99.00 99.00 999 1011.7   5.0 999.0   3.5 99.0 99.00
2017 03 07 21 33 999  4.2 99.0 99.00 99.00 99.00 999 1011.4   5.0 999.0   3.4 99.0 99.00
2017 03 07 21 42 999  4.2 99.0 99.00 99.00 99.00 999 1011.3   5.0 999.0   3.4 99.0 99.00
2017 03 07 21 51 999  4.6 99.0 99.00 99.00 99.00 999 1011.2   5.1 999.0   3.5 99.0 99.00
2017 03 07 22 00 999  4.5 99.0 99.00 99.00 99.00 999 1011.2   5.1 999.0   3.5 99.0 99.00
2017 03 07 22 18 999  5.4 99.0 99.00 99.00 99.00 999 1010.9   5.0 999.0   3.5 99.0 99.00
2017 03 07 22 27 999  4.8 99.0 99.00 99.00 99.00 999 1010.9   5.0 999.0   3.6 99.0 99.00
2017 03 07 22 36 999  4.0 99.0 99.00 99.00 99.00 999 1010.7   4.9 999.0   3.4 99.0 99.00
2017 03 07 22 44 999  4.0 99.0 99.00 99.00 99.00 999 1010.7   5.1 999.0   3.6 99.0 99.00
2017 03 07 22 53 999  3.4 99.0 99.00 99.00 99.00 999 1010.7   5.1 999.0   3.5 99.0 99.00
2017 03 07 23 02 999  3.0 99.0 99.00 99.00 99.00 999 1010.7   5.0 999.0   3.6 99.0 99.00
2017 03 07 23 11 999  2.5 99.0 99.00 99.00 99.00 999 1010.7   5.0 999.0   3.7 99.0 99.00
2017 03 07 23 29 999  1.7 99.0 99.00 99.00 99.00 999 1010.5   4.8 999.0   3.5 99.0 99.00
2017 03 07 23 38 999  2.5 99.0 99.00 99.00 99.00 999 1010.5   4.4 999.0   3.3 99.0 99.00
2017 03 07 23 47 999  3.1 99.0 99.00 99.00 99.00 999 1010.4   4.3 999.0   3.2 99.0 99.00
2017 03 07 23 56 999  3.3 99.0 99.00 99.00 99.00 999 1010.4   4.3 999.0   3.2 99.0 99.00
2017 03 08 00 04 999  2.9 99.0 99.00 99.00 99.00 999 1010.5   4.3 999.0   3.2 99.0 99.00
2017 03 08 00 13 999  2.5 99.0 99.00 99.00 99.00 999 1010.5   4.1 999.0   3.1 99.0 99.00
2017 03 08 00 22 999  2.6 99.0 99.00 99.00 99.00 999 1010.5   4.0 999.0   3.0 99.0 99.00
2017 03 08 00 31 999  2.5 99.0 99.00 99.00 99.00 999 1010.5   4.0 999.0   3.0 99.0 99.00
2017 03 08 00 49 999  2.7 99.0 99.00 99.00 99.00 999 1010.5   4.0 999.0   3.0 99.0 99.00
2017 03 08 00 58 999  3.1 99.0 99.00 99.00 99.00 999 1010.7   3.8 999.0   2.8 99.0 99.00
2017 03 08 01 06 999  3.5 99.0 99.00 99.00 99.00 999 1010.8   3.5 999.0   2.6 99.0 99.00
2017 03 08 01 15 999  2.1 99.0 99.00 99.00 99.00 999 1010.6   3.5 999.0   2.7 99.0 99.00
2017 03 08 01 24 999  0.8 99.0 99.00 99.00 99.00 999 1010.5   3.7 999.0   2.8 99.0 99.00
2017 03 08 01 33 999  0.8 99.0 99.00 99.00 99.00 999 1010.6   3.7 999.0   2.8 99.0 99.00
2017 03 08 01 42 999  1.4 99.0 99.00 99.00 99.00 999 1010.8   3.7 999.0   2.8 99.0 99.00
2017 03 08 01 51 999  1.3 99.0 99.00 99.00 99.00 999 1010.9   3.5 999.0   2.6 99.0 99.00
2017 03 08 02 09 999  1.9 99.0 99.00 99.00 99.00 999 1011.5   3.7 999.0   2.9 99.0 99.00
2017 03 08 02 18 999  1.4 99.0 99.00 99.00 99.00 999 1011.5   3.8 999.0   3.0 99.0 99.00
2017 03 08 02 26 999  1.3 99.0 99.00 99.00 99.00 999 1011.7   3.8 999.0   3.1 99.0 99.00
2017 03 08 02 35 999  2.0 99.0 99.00 99.00 99.00 999 1011.7   3.9 999.0   3.2 99.0 99.00
2017 03 08 02 44 999  2.3 99.0 99.00 99.00 99.00 999 1012.0   4.3 999.0   3.7 99.0 99.00
2017 03 08 02 53 999  4.0 99.0 99.00 99.00 99.00 999 1012.1   4.6 999.0   3.9 99.0 99.00
2017 03 08 03 02 999  4.0 99.0 99.00 99.00 99.00 999 1012.0   4.5 999.0   3.6 99.0 99.00
2017 03 08 03 11 999  4.1 99.0 99.00 99.00 99.00 999 1012.1   4.4 999.0   3.4 99.0 99.00
2017 03 08 03 29 999  6.2 99.0 99.00 99.00 99.00 999 1012.0   4.4 999.0   3.5 99.0 99.00
2017 03 08 03 37 999  6.7 99.0 99.00 99.00 99.00 999 1012.3   4.5 999.0   3.6 99.0 99.00
2017 03 08 03 46 999  6.7 99.0 99.00 99.00 99.00 999 1012.4   4.7 999.0   3.8 99.0 99.00
2017 03 08 03 55 999  7.1 99.0 99.00 99.00 99.00 999 1012.4   4.8 999.0   3.9 99.0 99.00
2017 03 08 04 04 999  7.4 99.0 99.00 99.00 99.00 999 1012.7   5.2 999.0   4.1 99.0 99.00
2017 03 08 04 13 999  7.0 99.0 99.00 99.00 99.00 999 1012.8   5.2 999.0   4.0 99.0 99.00
2017 03 08 04 22 999  7.3 99.0 99.00 99.00 99.00 999 1013.0   5.3 999.0   4.0 99.0 99.00
2017 03 08 04 31 999  6.4 99.0 99.00 99.00 99.00 999 1013.3   5.5 999.0   4.1 99.0 99.00
2017 03 08 04 48 999  5.4 99.0 99.00 99.00 99.00 999 1013.6   5.6 999.0   4.2 99.0 99.00
2017 03 08 04 57 999  5.4 99.0 99.00 99.00 99.00 999 1013.8   5.8 999.0   4.3 99.0 99.00
2017 03 08 05 06 999  5.0 99.0 99.00 99.00 99.00 999 1014.1   5.8 999.0   4.3 99.0 99.00
2017 03 08 05 15 999  5.0 99.0 99.00 99.00 99.00 999 1014.1   5.7 999.0   4.3 99.0 99.00
2017 03 08 05 24 999  5.1 99.0 99.00 99.00 99.00 999 1014.2   5.8 999.0   4.4 99.0 99.00
2017 03 08 05 33 999  5.0 99.0 99.00 99.00 99.00 999 1014.4   5.8 999.0   4.4 99.0 99.00
2017 03 08 05 42 999  4.3 99.0 99.00 99.00 99.00 999 1014.6   5.8 999.0   4.5 99.0 99.00
2017 03 08 05 51 999  4.4 99.0 99.00 99.00 99.00 999 1014.6   5.9 999.0   4.6 99.0 99.00
2017 03 08 06 08 999  5.1 99.0 99.00 99.00 99.00 999 1015.0   6.0 999.0   4.5 99.0 99.00
2017 03 08 06 17 999  5.6 99.0 99.00 99.00 99.00 999 1015.2   6.1 999.0   4.5 99.0 99.00
2017 03 08 06 26 999  6.8 99.0 99.00 99.00 99.00 999 1015.3   6.0 999.0   3.8 99.0 99.00
2017 03 08 06 35 999  5.5 99.0 99.00 99.00 99.00 999 1015.4   5.9 999.0   3.9 99.0 99.00
2017 03 08 06 44 999  6.3 99.0 99.00 99.00 99.00 999 1015.6   5.9 999.0   3.6 99.0 99.00
2017 03 08 06 53 999  7.4 99.0 99.00 99.00 99.00 999 1015.8   6.0 999.0   3.5 99.0 99.00
2017 03 08 07 02 999  7.6 99.0 99.00 99.00 99.00 999 1015.7   5.8 999.0   3.5 99.0 99.00
2017 03 08 07 10 999  7.3 99.0 99.00 99.00 99.00 999 1015.9   5.7 999.0   3.1 99.0 99.00
2017 03 08 07 28 999  7.5 99.0 99.00 99.00 99.00 999 1016.2   5.6 999.0   2.6 99.0 99.00
2017 03 08 07 37 999  8.2 99.0 99.00 99.00 99.00 999 1016.3   5.4 999.0   2.4 99.0 99.00
2017 03 08 07 46 999  8.2 99.0 99.00 99.00 99.00 999 1016.2   5.3 999.0   2.4 99.0 99.00
2017 03 08 07 55 999  7.8 99.0 99.00 99.00 99.00 999 1016.4   5.3 999.0   2.5 99.0 99.00
2017 03 08 08 04 999  8.0 99.0 99.00 99.00 99.00 999 1016.4   5.0 999.0   2.1 99.0 99.00
2017 03 08 08 13 999  8.8 99.0 99.00 99.00 99.00 999 1016.5   5.0 999.0   1.8 99.0 99.00
2017 03 08 08 21 999  8.6 99.0 99.00 99.00 99.00 999 1016.8   5.0 999.0   1.7 99.0 99.00
2017 03 08 08 30 999  8.1 99.0 99.00 99.00 99.00 999 1016.9   4.9 999.0   1.5 99.0 99.00
2017 03 08 08 48 999  7.8 99.0 99.00 99.00 99.00 999 1017.2   4.7 999.0   1.4 99.0 99.00
2017 03 08 08 57 999  7.2 99.0 99.00 99.00 99.00 999 1017.4   5.0 999.0   1.9 99.0 99.00
2017 03 08 09 06 999  7.4 99.0 99.00 99.00 99.00 999 1017.6   5.0 999.0   1.8 99.0 99.00
2017 03 08 09 24 999  7.4 99.0 99.00 99.00 99.00 999 1017.9   5.0 999.0   1.3 99.0 99.00
2017 03 08 09 32 999  7.0 99.0 99.00 99.00 99.00 999 1018.1   5.1 999.0   1.5 99.0 99.00
2017 03 08 09 41 999  6.8 99.0 99.00 99.00 99.00 999 1018.3   5.1 999.0   1.4 99.0 99.00
2017 03 08 09 50 999  6.3 99.0 99.00 99.00 99.00 999 1018.3   5.1 999.0   0.9 99.0 99.00
2017 03 08 10 08 999  6.5 99.0 99.00 99.00 99.00 999 1018.6   5.0 999.0   1.0 99.0 99.00
2017 03 08 10 17 999  6.4 99.0 99.00 99.00 99.00 999 1018.5   5.1 999.0   0.7 99.0 99.00
2017 03 08 10 26 999  6.7 99.0 99.00 99.00 99.00 999 1018.7   5.1 999.0   0.6 99.0 99.00
2017 03 08 10 35 999  6.0 99.0 99.00 99.00 99.00 999 1018.8   5.1 999.0   1.0 99.0 99.00
2017 03 08 10 43 999  7.0 99.0 99.00 99.00 99.00 999 1018.9   5.1 999.0   1.1 99.0 99.00
2017 03 08 11 01 999  5.9 99.0 99.00 99.00 99.00 999 1019.0   4.9 999.0   1.1 99.0 99.00
2017 03 08 11 37 999  6.3 99.0 99.00 99.00 99.00 999 1019.4   5.0 999.0   0.5 99.0 99.00
2017 03 08 11 46 999  5.9 99.0 99.00 99.00 99.00 999 1019.4   5.1 999.0   0.9 99.0 99.00
2017 03 08 11 54 999  5.7 99.0 99.00 99.00 99.00 999 1019.5   5.2 999.0   1.1 99.0 99.00
2017 03 08 12 21 999  5.4 99.0 99.00 99.00 99.00 999 1020.1   5.1 999.0   1.0 99.0 99.00
2017 03 08 12 39 999  5.1 99.0 99.00 99.00 99.00 999 1020.3   5.1 999.0   1.0 99.0 99.00
2017 03 08 12 48 999  5.1 99.0 99.00 99.00 99.00 999 1020.2   5.1 999.0   1.1 99.0 99.00
2017 03 08 12 57 999  5.4 99.0 99.00 99.00 99.00 999 1020.3   5.1 999.0   1.1 99.0 99.00
2017 03 08 13 05 999  4.8 99.0 99.00 99.00 99.00 999 1020.3   5.0 999.0   1.0 99.0 99.00
2017 03 08 13 14 999  4.3 99.0 99.00 99.00 99.00 999 1020.3   5.0 999.0   1.5 99.0 99.00
2017 03 08 13 59 999  3.9 99.0 99.00 99.00 99.00 999 1020.3   4.8 999.0   1.8 99.0 99.00
2017 03 08 14 08 999  4.0 99.0 99.00 99.00 99.00 999 1020.4   4.8 999.0   1.7 99.0 99.00
2017 03 08 14 16 999  3.4 99.0 99.00 99.00 99.00 999 1020.4   4.8 999.0   1.6 99.0 99.00
2017 03 08 14 43 999  3.3 99.0 99.00 99.00 99.00 999 1020.5   4.5 999.0   2.0 99.0 99.00
2017 03 08 14 52 999  3.8 99.0 99.00 99.00 99.00 999 1020.5   4.5 999.0   1.6 99.0 99.00
